Epoch   0 Batch  138/269 - Train Accuracy:  0.481, Validation Accuracy:  0.522, Loss:  1.765
Epoch   0 Batch  139/269 - Train Accuracy:  0.498, Validation Accuracy:  0.515, Loss:  1.702
Epoch   0 Batch  140/269 - Train Accuracy:  0.512, Validation Accuracy:  0.529, Loss:  1.736
Epoch   0 Batch  141/269 - Train Accuracy:  0.499, Validation Accuracy:  0.529, Loss:  1.728
Epoch   0 Batch  142/269 - Train Accuracy:  0.501, Validation Accuracy:  0.513, Loss:  1.668
Epoch   0 Batch  143/269 - Train Accuracy:  0.500, Validation Accuracy:  0.522, Loss:  1.704
Epoch   0 Batch  144/269 - Train Accuracy:  0.497, Validation Accuracy:  0.518, Loss:  1.703
Epoch   0 Batch  145/269 - Train Accuracy:  0.490, Validation Accuracy:  0.521, Loss:  1.683
Epoch   0 Batch  146/269 - Train Accuracy:  0.510, Validation Accuracy:  0.526, Loss:  1.659
Epoch   0 Batch  147/269 - Train Accuracy:  0.521, Validation Accuracy:  0.525, Loss:  1.610
Epoch   0 Batch  148/269 - Train Accuracy:  0.503, Validation Accuracy:  0.534, Loss:  1.714
Epoch   0 Batch  149/269 - Train Accuracy:  0.519, Validation Accuracy:  0.535, Loss:  1.659
Epoch   0 Batch  150/269 - Train Accuracy:  0.507, Validation Accuracy:  0.532, Loss:  1.656
Epoch   0 Batch  151/269 - Train Accuracy:  0.544, Validation Accuracy:  0.535, Loss:  1.566
Epoch   0 Batch  152/269 - Train Accuracy:  0.497, Validation Accuracy:  0.527, Loss:  1.645
Epoch   0 Batch  153/269 - Train Accuracy:  0.512, Validation Accuracy:  0.533, Loss:  1.617
Epoch   0 Batch  154/269 - Train Accuracy:  0.483, Validation Accuracy:  0.532, Loss:  1.698
Epoch   0 Batch  155/269 - Train Accuracy:  0.530, Validation Accuracy:  0.522, Loss:  1.527
Epoch   0 Batch  156/269 - Train Accuracy:  0.478, Validation Accuracy:  0.516, Loss:  1.673
Epoch   0 Batch  157/269 - Train Accuracy:  0.499, Validation Accuracy:  0.523, Loss:  1.639
Epoch   0 Batch  158/269 - Train Accuracy:  0.511, Validation Accuracy:  0.531, Loss:  1.601
Epoch   0 Batch  159/269 - Train Accuracy:  0.512, Validation Accuracy:  0.531, Loss:  1.589
Epoch   0 Batch  160/269 - Train Accuracy:  0.484, Validation Accuracy:  0.502, Loss:  1.612
Epoch   0 Batch  161/269 - Train Accuracy:  0.500, Validation Accuracy:  0.524, Loss:  1.655
Epoch   0 Batch  162/269 - Train Accuracy:  0.507, Validation Accuracy:  0.524, Loss:  1.599
Epoch   0 Batch  163/269 - Train Accuracy:  0.499, Validation Accuracy:  0.524, Loss:  1.573
Epoch   0 Batch  164/269 - Train Accuracy:  0.499, Validation Accuracy:  0.513, Loss:  1.582
